epoch,kWh
1774141200,0.0
1774143000,0.0
1774144800,0.0
1774146600,0.0
1774148400,0.0
1774150200,0.0
1774152000,0.0
1774153800,0.0
1774155600,0.0
1774157400,0.0
1774159200,0.0
1774161000,0.0
1774162800,0.0
1774164600,0.0
1774166400,0.0
1774168200,0.0
1774170000,0.0
1774171800,0.0
1774173600,0.0
1774175400,0.0
1774177200,0.0
1774179000,0.0
1774180800,0.0
1774182600,0.0
1774184400,0.0
1774186200,0.0
1774188000,0.0
1774189800,0.0
1774191600,0.0
1774193400,0.0
1774195200,0.0
1774197000,0.0
1774198800,0.0
1774200600,0.0
1774202400,0.0
1774204200,0.0
1774206000,0.0
1774207800,0.0
1774209600,0.0
1774211400,0.0
1774213200,0.0
1774215000,0.0
1774216800,0.0
1774218600,0.0
1774220400,0.0
1774222200,0.0
1774224000,0.0
1774225800,0.0
1774227600,0.0
1774229400,0.0
1774231200,0.0
1774233000,0.0
1774234800,0.0
1774236600,0.0
1774238400,0.0
1774240200,0.0
1774242000,0.0
1774243800,0.0
1774245600,0.0
1774247400,0.0
1774249200,0.0
1774251000,0.0
1774252800,0.0
1774254600,0.0
1774256400,0.0
1774258200,0.0
1774260000,0.0
1774261800,0.0
1774263600,0.0
1774265400,0.0
1774267200,0.0
1774269000,0.0
1774270800,0.0
1774272600,0.0
1774274400,0.0
1774276200,0.0
1774278000,0.0
1774279800,0.0
1774281600,0.0
1774283400,0.0
1774285200,0.0
1774287000,0.0
1774288800,0.0
1774290600,0.0
1774292400,0.0
1774294200,0.0
1774296000,0.0
1774297800,0.0
1774299600,0.0
1774301400,0.0
1774303200,0.0
1774305000,0.0
1774306800,0.0
1774308600,0.0
1774310400,0.0
1774312200,0.0
1774314000,0.0
1774315800,0.0
1774317600,0.0
1774319400,0.0
1774321200,0.0
1774323000,0.0
1774324800,0.0
1774326600,0.0
1774328400,0.0
1774330200,0.0
1774332000,0.0
1774333800,0.0
1774335600,0.0
1774337400,0.0
1774339200,0.0
1774341000,0.0
1774342800,0.0
1774344600,0.0
1774346400,0.0
1774348200,0.0
1774350000,0.0
1774351800,0.0
1774353600,0.0
1774355400,0.0
1774357200,0.0
1774359000,0.0
1774360800,0.0
1774362600,0.0
1774364400,0.0
1774366200,0.0
1774368000,0.0
1774369800,0.0
1774371600,0.0
1774373400,0.0
1774375200,0.0
1774377000,0.0
1774378800,0.0
1774380600,0.0
1774382400,0.0
1774384200,0.0
1774386000,0.0
1774387800,0.0
1774389600,0.0
1774391400,0.0
1774393200,0.0
1774395000,0.0
1774396800,0.0
1774398600,0.0
1774400400,0.0
1774402200,0.0
1774404000,0.0
1774405800,0.0
1774407600,0.0
1774409400,0.0
1774411200,0.0
1774413000,0.0
1774414800,0.0
1774416600,0.0
1774418400,0.0
1774420200,0.0
1774422000,0.0
1774423800,0.0
1774425600,0.0
1774427400,0.0
1774429200,0.0
1774431000,0.0
1774432800,0.0
1774434600,0.0
1774436400,0.0
1774438200,0.0
1774440000,0.0
1774441800,0.0
1774443600,0.0
1774445400,0.0
1774447200,0.0
1774449000,0.0
1774450800,0.0
1774452600,0.0
1774454400,0.0
1774456200,0.0
1774458000,0.0
1774459800,0.0
1774461600,0.0
1774463400,0.0
1774465200,0.0
1774467000,0.0
1774468800,0.0
1774470600,0.0
1774472400,0.0
1774474200,0.0
1774476000,0.0
1774477800,0.0
1774479600,0.0
1774481400,0.0
1774483200,0.0
1774485000,0.0
1774486800,0.0
1774488600,0.0
1774490400,0.0
1774492200,0.0
1774494000,0.0
1774495800,0.0
1774497600,0.0
1774499400,0.0
1774501200,0.0
1774503000,0.0
1774504800,0.0
1774506600,0.0
1774508400,0.0
1774510200,0.0
1774512000,0.0
1774513800,0.0
1774515600,0.0
1774517400,0.0
1774519200,0.0
1774521000,0.0
1774522800,0.0
1774524600,0.0
1774526400,0.0
1774528200,0.0
1774530000,0.0
1774531800,0.0
1774533600,0.0
1774535400,0.0
1774537200,0.0
1774539000,0.0
1774540800,0.0
1774542600,0.0
1774544400,0.0
1774546200,0.0
1774548000,0.0
1774549800,0.0
1774551600,0.0
1774553400,0.0
1774555200,0.0
1774557000,0.0
1774558800,0.0
1774560600,0.0
1774562400,0.0
1774564200,0.0
1774566000,0.0
1774567800,0.0
1774569600,0.0
1774571400,0.0
1774573200,0.0
1774575000,0.0
1774576800,0.0
1774578600,0.0
1774580400,0.0
1774582200,0.0
1774584000,0.0
1774585800,0.0
1774587600,0.0
1774589400,0.0
1774591200,0.0
1774593000,0.0
1774594800,0.0
1774596600,0.0
1774598400,0.0
1774600200,0.0
1774602000,0.0
1774603800,0.0
1774605600,0.0
1774607400,0.0
1774609200,0.0
1774611000,0.0
1774612800,0.0
1774614600,0.0
1774616400,0.0
1774618200,0.0
1774620000,0.0
1774621800,0.0
1774623600,0.0
1774625400,0.0
1774627200,0.0
1774629000,0.0
1774630800,0.0
1774632600,0.0
1774634400,0.0
1774636200,0.0
1774638000,0.0
1774639800,0.0
1774641600,0.0
1774643400,0.0
1774645200,0.0
1774647000,0.0
1774648800,0.0
1774650600,0.0
1774652400,0.0
1774654200,0.0
1774656000,0.0
1774657800,0.0
1774659600,0.0
1774661400,0.0
1774663200,0.0
1774665000,0.0
1774666800,0.0
1774668600,0.0
1774670400,0.0
1774672200,0.0
1774674000,0.0
1774675800,0.0
1774677600,0.0
1774679400,0.0
1774681200,0.0
1774683000,0.0
1774684800,0.0
1774686600,0.0
1774688400,0.0
1774690200,0.0
1774692000,0.0
1774693800,0.0
1774695600,0.0
1774697400,0.0
1774699200,0.0
1774701000,0.0
1774702800,0.0
1774704600,0.0
1774706400,0.0
1774708200,0.0
1774710000,0.0
1774711800,0.0
1774713600,0.0
1774715400,0.0
1774717200,0.0
1774719000,0.0
1774720800,0.0
1774722600,0.0
1774724400,0.0
1774726200,0.0
1774728000,0.0
1774729800,0.0
1774731600,0.0
1774733400,0.0
1774735200,0.0
1774737000,0.0
1774738800,0.0
1774740600,0.0
1774742400,0.0
1774744200,0.0
1774746000,0.0
1774747800,0.0
1774749600,0.0
1774751400,0.0
1774753200,0.0
1774755000,0.0
1774756800,0.0
1774758600,0.0
1774760400,0.0
1774762200,0.0
1774764000,0.0
1774765800,0.0
1774767600,0.0
1774769400,0.0
1774771200,0.0
1774773000,0.0
1774774800,0.0
1774776600,0.0
1774778400,0.0
1774780200,0.0
1774782000,0.0
1774783800,0.0
1774785600,0.0
1774787400,0.0
1774789200,0.0
1774791000,0.0
1774792800,0.0
1774794600,0.0
1774796400,0.0
1774798200,0.0
1774800000,0.0
1774801800,0.0
1774803600,0.0
1774805400,0.0
1774807200,0.0
1774809000,0.0
1774810800,0.0
1774812600,0.0
1774814400,0.0
1774816200,0.0
1774818000,0.0
1774819800,0.0
1774821600,0.0
1774823400,0.0
1774825200,0.0
1774827000,0.0
1774828800,0.0
1774830600,0.0
1774832400,0.0
1774834200,0.0
1774836000,0.0
1774837800,0.0
1774839600,0.0
1774841400,0.0
1774843200,0.0
1774845000,0.0
1774846800,0.0
1774848600,0.0
1774850400,0.0
1774852200,0.0
1774854000,0.0
1774855800,0.0
1774857600,0.0
1774859400,0.0
1774861200,0.0
1774863000,0.0
1774864800,0.0
1774866600,0.0
1774868400,0.0
1774870200,0.0
1774872000,0.0
1774873800,0.0
1774875600,0.0
1774877400,0.0
1774879200,0.0
1774881000,0.0
1774882800,0.0
1774884600,0.0
1774886400,0.0
1774888200,0.0
1774890000,0.0
1774891800,0.0
1774893600,0.0
1774895400,0.0
1774897200,0.0
1774899000,0.0
1774900800,0.0
1774902600,0.0
1774904400,0.0
1774906200,0.0
1774908000,0.0
1774909800,0.0
1774911600,0.0
1774913400,0.0
1774915200,0.0
1774917000,0.0
1774918800,0.0
1774920600,0.0
1774922400,0.0
1774924200,0.0
1774926000,0.0
1774927800,0.0
1774929600,0.0
1774931400,0.0
1774933200,0.0
1774935000,0.0
1774936800,0.0
1774938600,0.0
1774940400,0.0
1774942200,0.0
1774944000,0.0
1774945800,0.0
1774947600,0.0
1774949400,0.0
1774951200,0.0
1774953000,0.0
1774954800,0.0
1774956600,0.0
1774958400,0.0
1774960200,0.0
1774962000,0.0
1774963800,0.0
1774965600,0.0
1774967400,0.0
1774969200,0.0
1774971000,0.0
1774972800,0.0
1774974600,0.0
1774976400,0.0
1774978200,0.0
1774980000,0.0
1774981800,0.0
1774983600,0.0
1774985400,0.0
1774987200,0.0
1774989000,0.0
1774990800,0.0
1774992600,0.0
1774994400,0.0
1774996200,0.0
1774998000,0.0
1774999800,0.0
1775001600,0.0
1775003400,0.0
1775005200,0.0
1775007000,0.0
1775008800,0.0
1775010600,0.0
1775012400,0.0
1775014200,0.0
1775016000,0.0
1775017800,0.0
1775019600,0.0
1775021400,0.0
1775023200,0.0
1775025000,0.0
1775026800,0.0
1775028600,0.0
1775030400,0.0
1775032200,0.0
1775034000,0.0
1775035800,0.0
1775037600,0.0
1775039400,0.0
1775041200,0.0
1775043000,0.0
1775044800,0.0
1775046600,0.0
1775048400,0.0
1775050200,0.0
1775052000,0.0
1775053800,0.0
1775055600,0.0
1775057400,0.0
1775059200,0.0
1775061000,0.0
1775062800,0.0
1775064600,0.0
1775066400,0.0
1775068200,0.0
1775070000,0.0
1775071800,0.0
1775073600,0.0
1775075400,0.0
1775077200,0.0
1775079000,0.0
1775080800,0.0
1775082600,0.0
1775084400,0.0
1775086200,0.0
1775088000,0.0
1775089800,0.0
1775091600,0.0
1775093400,0.0
1775095200,0.0
1775097000,0.0
1775098800,0.0
1775100600,0.0
1775102400,0.0
1775104200,0.0
1775106000,0.0
1775107800,0.0
1775109600,0.0
1775111400,0.0
1775113200,0.0
1775115000,0.0
1775116800,0.0
1775118600,0.0
1775120400,0.0
1775122200,0.0
1775124000,0.0
1775125800,0.0
1775127600,0.0
1775129400,0.0
1775131200,0.0
1775133000,0.0
1775134800,0.0
1775136600,0.0
1775138400,0.0
1775140200,0.0
1775142000,0.0
1775143800,0.0
1775145600,0.0
1775147400,0.0
1775149200,0.0
1775151000,0.0
1775152800,0.0
1775154600,0.0
1775156400,0.0
1775158200,0.0
1775160000,0.0
1775161800,0.0
1775163600,0.0
1775165400,0.0
1775167200,0.0
1775169000,0.0
1775170800,0.0
1775172600,0.0
1775174400,0.0
1775176200,0.0
1775178000,0.0
1775179800,0.0
1775181600,0.0
1775183400,0.0
1775185200,0.0
1775187000,0.0
1775188800,0.0
1775190600,0.0
1775192400,0.0
1775194200,0.0
1775196000,0.0
1775197800,0.0
1775199600,0.0
1775201400,0.0
1775203200,0.0
1775205000,0.0
1775206800,0.0
1775208600,0.0
1775210400,0.0
1775212200,0.0
1775214000,0.0
1775215800,0.0
1775217600,0.0
1775219400,0.0
1775221200,0.0
1775223000,0.0
1775224800,0.0
1775226600,0.0
1775228400,0.0
1775230200,0.0
1775232000,0.0
1775233800,0.0
1775235600,0.0
1775237400,0.0
1775239200,0.0
1775241000,0.0
1775242800,0.0
1775244600,0.0
1775246400,0.0
1775248200,0.0
1775250000,0.0
1775251800,0.0
1775253600,0.0
1775255400,0.0
1775257200,0.0
1775259000,0.0
1775260800,0.0
1775262600,0.0
1775264400,0.0
1775266200,0.0
1775268000,0.0
1775269800,0.0
1775271600,0.0
1775273400,0.0
1775275200,0.0
1775277000,0.0
1775278800,0.0
1775280600,0.0
1775282400,0.0
1775284200,0.0
1775286000,0.0
1775287800,0.0
1775289600,0.0
1775291400,0.0
1775293200,0.0
1775295000,0.0
1775296800,0.0
1775298600,0.0
1775300400,0.0
1775302200,0.0
1775304000,0.0
1775305800,0.0
1775307600,0.0
1775309400,0.0
1775311200,0.0
1775313000,0.0
1775314800,0.0
1775316600,0.0
1775318400,0.0
1775320200,0.0
1775322000,0.0
1775323800,0.0
1775325600,0.0
1775327400,0.0
1775329200,0.0
1775331000,0.0
1775332800,0.0
1775334600,0.0
1775336400,0.0
1775338200,0.0
1775340000,0.0
1775341800,0.0
1775343600,0.0
1775345400,0.0
1775347200,0.0
1775349000,0.0
1775350800,0.0
1775352600,0.0
1775354400,0.0
1775356200,0.0
1775358000,0.0
1775359800,0.0
1775361600,0.0
1775363400,0.0
1775365200,0.0
1775367000,0.0
1775368800,0.0
1775370600,0.0
1775372400,0.0
1775374200,0.0
1775376000,0.0
1775377800,0.0
1775379600,0.0
1775381400,0.0
1775383200,0.0
1775385000,0.0
1775386800,0.0
1775388600,0.0
1775390400,0.0
1775392200,0.0
1775394000,0.0
1775395800,0.0
1775397600,0.0
1775399400,0.0
1775401200,0.0
1775403000,0.0
1775404800,0.0
1775406600,0.0
1775408400,0.0
1775410200,0.0
1775412000,0.0
1775413800,0.0
1775415600,0.0
1775417400,0.0
1775419200,0.0
1775421000,0.0
1775422800,0.0
1775424600,0.0
1775426400,0.0
1775428200,0.0
1775430000,0.0
1775431800,0.0
1775433600,0.0
1775435400,0.0
1775437200,0.0
1775439000,0.0
1775440800,0.0
1775442600,0.0
1775444400,0.0
1775446200,0.0
1775448000,0.0
1775449800,0.0
1775451600,0.0
1775453400,0.0
1775455200,0.0
1775457000,0.0
1775458800,0.0
1775460600,0.0
1775462400,0.0
1775464200,0.0
1775466000,0.0
1775467800,0.0
1775469600,0.0
1775471400,0.0
1775473200,0.0
1775475000,0.0
1775476800,0.0
1775478600,0.0
1775480400,0.0
1775482200,0.0
1775484000,0.0
1775485800,0.0
1775487600,0.0
1775489400,0.0
1775491200,0.0
1775493000,0.0
1775494800,0.0
1775496600,0.0
1775498400,0.0
1775500200,0.0
1775502000,0.0
1775503800,0.0
1775505600,0.0
1775507400,0.0
1775509200,0.0
1775511000,0.0
1775512800,0.0
1775514600,0.0
1775516400,0.0
1775518200,0.0
1775520000,0.0
1775521800,0.0
1775523600,0.0
1775525400,0.0
1775527200,0.0
1775529000,0.0
1775530800,0.0
1775532600,0.0
1775534400,0.0
1775536200,0.0
1775538000,0.0
1775539800,0.0
1775541600,0.0
1775543400,0.0
1775545200,0.0
1775547000,0.0
1775548800,0.0
1775550600,0.0
1775552400,0.0
1775554200,0.0
1775556000,0.0
1775557800,0.0
1775559600,0.0
1775561400,0.0
1775563200,0.0
1775565000,0.0
1775566800,0.0
1775568600,0.0
1775570400,0.0
1775572200,0.0
1775574000,0.0
1775575800,0.0
1775577600,0.0
1775579400,0.0
1775581200,0.0
1775583000,0.0
1775584800,0.0
1775586600,0.0
1775588400,0.0
1775590200,0.0
1775592000,0.0
1775593800,0.0
1775595600,0.0
1775597400,0.0
1775599200,0.0
1775601000,0.0
1775602800,0.0
1775604600,0.0
1775606400,0.0
1775608200,0.0
1775610000,0.0
1775611800,0.0
1775613600,0.0
1775615400,0.0
1775617200,0.0
1775619000,0.0
1775620800,0.0
1775622600,0.0
1775624400,0.0
1775626200,0.0
1775628000,0.0
1775629800,0.0
1775631600,0.0
1775633400,0.0
1775635200,0.0
1775637000,0.0
1775638800,0.0
1775640600,0.0
1775642400,0.0
1775644200,0.0
1775646000,0.0
1775647800,0.0
1775649600,0.0
1775651400,0.0
1775653200,0.0
1775655000,0.0
1775656800,0.0
1775658600,0.0
1775660400,0.0
1775662200,0.0
1775664000,0.0
1775665800,0.0
1775667600,0.0
1775669400,0.0
1775671200,0.0
1775673000,0.0
1775674800,0.0
1775676600,0.0
1775678400,0.0
1775680200,0.0
1775682000,0.0
1775683800,0.0
1775685600,0.0
1775687400,0.0
1775689200,0.0
1775691000,0.0
1775692800,0.0
1775694600,0.0
1775696400,0.0
1775698200,0.0
1775700000,0.0
1775701800,0.0
1775703600,0.0
1775705400,0.0
1775707200,0.0
1775709000,0.0
1775710800,0.0
1775712600,0.0
1775714400,0.0
1775716200,0.0
1775718000,0.0
1775719800,0.0
1775721600,0.0
1775723400,0.0
1775725200,0.0
1775727000,0.0
1775728800,0.0
1775730600,0.0
1775732400,0.0
1775734200,0.0
1775736000,0.0
1775737800,0.0
1775739600,0.0
1775741400,0.0
1775743200,0.0
1775745000,0.0
1775746800,0.0
1775748600,0.0
1775750400,0.0
1775752200,0.0
1775754000,0.0
1775755800,0.0
1775757600,0.0
1775759400,0.0
1775761200,0.0
1775763000,0.0
1775764800,0.0
1775766600,0.0
1775768400,0.0
1775770200,0.0
1775772000,0.0
1775773800,0.0
1775775600,0.0
1775777400,0.0
1775779200,0.0
1775781000,0.0
1775782800,0.0
1775784600,0.0
1775786400,0.0
1775788200,0.0
1775790000,0.0
1775791800,0.0
1775793600,0.0
1775795400,0.0
1775797200,0.0
1775799000,0.0
1775800800,0.0
1775802600,0.0
1775804400,0.0
1775806200,0.0
1775808000,0.0
1775809800,0.0
1775811600,0.0
1775813400,0.0
1775815200,0.0
1775817000,0.0
1775818800,0.0
1775820600,0.0
1775822400,0.0
1775824200,0.0
1775826000,0.0
1775827800,0.0
1775829600,0.0
1775831400,0.0
1775833200,0.0
1775835000,0.0
1775836800,0.0
1775838600,0.0
1775840400,0.0
1775842200,0.0
1775844000,0.0
1775845800,0.0
1775847600,0.0
1775849400,0.0
1775851200,0.0
1775853000,0.0
1775854800,0.0
1775856600,0.0
1775858400,0.0
1775860200,0.0
1775862000,0.0
1775863800,0.0
1775865600,0.0
1775867400,0.0
1775869200,0.0
1775871000,0.0
1775872800,0.0
1775874600,0.0
1775876400,0.0
1775878200,0.0
1775880000,0.0
1775881800,0.0
1775883600,0.0
1775885400,0.0
1775887200,0.0
1775889000,0.0
1775890800,0.0
1775892600,0.0
1775894400,0.0
1775896200,0.0
1775898000,0.0
1775899800,0.0
1775901600,0.0
1775903400,0.0
1775905200,0.0
1775907000,0.0
1775908800,0.0
1775910600,0.0
1775912400,0.0
1775914200,0.0
1775916000,0.0
1775917800,0.0
1775919600,0.0
1775921400,0.0
1775923200,0.0
1775925000,0.0
1775926800,0.0
1775928600,0.0
1775930400,0.0
1775932200,0.0
1775934000,0.0
1775935800,0.0
1775937600,0.0
1775939400,0.0
1775941200,0.0
1775943000,0.0
1775944800,0.0
1775946600,0.0
1775948400,0.0
1775950200,0.0
1775952000,0.0
1775953800,0.0
1775955600,0.0
1775957400,0.0
1775959200,0.0
1775961000,0.0
1775962800,0.0
1775964600,0.0
1775966400,0.0
1775968200,0.0
1775970000,0.0
1775971800,0.0
1775973600,0.0
1775975400,0.0
1775977200,0.0
1775979000,0.0
1775980800,0.0
1775982600,0.0
1775984400,0.0
1775986200,0.0
1775988000,0.0
1775989800,0.0
1775991600,0.0
1775993400,0.0
1775995200,0.0
1775997000,0.0
1775998800,0.0
1776000600,0.0
1776002400,0.0
1776004200,0.0
1776006000,0.0
1776007800,0.0
1776009600,0.0
1776011400,0.0
1776013200,0.0
1776015000,0.0
1776016800,0.0
1776018600,0.0
1776020400,0.0
1776022200,0.0
1776024000,0.0
1776025800,0.0
1776027600,0.0
1776029400,0.0
1776031200,0.0
1776033000,0.0
1776034800,0.0
1776036600,0.0
1776038400,0.0
1776040200,0.0
1776042000,0.0
1776043800,0.0
1776045600,0.0
1776047400,0.0
1776049200,0.0
1776051000,0.0
1776052800,0.0
1776054600,0.0
1776056400,0.0
1776058200,0.0
1776060000,0.0
1776061800,0.0
1776063600,0.0
1776065400,0.0
1776067200,0.0
1776069000,0.0
1776070800,0.0
1776072600,0.0
1776074400,0.0
1776076200,0.0
1776078000,0.0
1776079800,0.0
1776081600,0.0
1776083400,0.0
1776085200,0.0
1776087000,0.0
1776088800,0.0
1776090600,0.0
1776092400,0.0
1776094200,0.0
1776096000,0.0
1776097800,0.0
1776099600,0.0
1776101400,0.0
1776103200,0.0
1776105000,0.0
1776106800,0.0
1776108600,0.0
1776110400,0.0
1776112200,0.0
1776114000,0.0
1776115800,0.0
1776117600,0.0
1776119400,0.0
1776121200,0.0
1776123000,0.0
1776124800,0.0
1776126600,0.0
1776128400,0.0
1776130200,0.0
1776132000,0.0
1776133800,0.0
1776135600,0.0
1776137400,0.0
1776139200,0.0
1776141000,0.0
1776142800,0.0
1776144600,0.0
1776146400,0.0
1776148200,0.0
1776150000,0.0
1776151800,0.0
1776153600,0.0
1776155400,0.0
1776157200,0.0
1776159000,0.0
1776160800,0.0
1776162600,0.0
1776164400,0.0
1776166200,0.0
1776168000,0.0
1776169800,0.0
1776171600,0.0
1776173400,0.0
1776175200,0.0
1776177000,0.0
1776178800,0.0
1776180600,0.0
1776182400,0.0
1776184200,0.0
1776186000,0.0
1776187800,0.0
1776189600,0.0
1776191400,0.0
1776193200,0.0
1776195000,0.0
1776196800,0.0
1776198600,0.0
1776200400,0.0
1776202200,0.0
1776204000,0.0
1776205800,0.0
1776207600,0.0
1776209400,0.0
1776211200,0.0
1776213000,0.0
1776214800,0.0
1776216600,0.0
1776218400,0.0
1776220200,0.0
1776222000,0.0
1776223800,0.0
1776225600,0.0
1776227400,0.0
1776229200,0.0
1776231000,0.0
1776232800,0.0
1776234600,0.0
1776236400,0.0
1776238200,0.0
1776240000,0.0
1776241800,0.0
1776243600,0.0
1776245400,0.0
1776247200,0.0
1776249000,0.0
1776250800,0.0
1776252600,0.0
1776254400,0.0
1776256200,0.0
1776258000,0.0
1776259800,0.0
1776261600,0.0
1776263400,0.0
1776265200,0.0
1776267000,0.0
1776268800,0.0
1776270600,0.0
1776272400,0.0
1776274200,0.0
1776276000,0.0
1776277800,0.0
1776279600,0.0
1776281400,0.0
1776283200,0.0
1776285000,0.0
1776286800,0.0
1776288600,0.0
1776290400,0.0
1776292200,0.0
1776294000,0.0
1776295800,0.0
1776297600,0.0
1776299400,0.0
1776301200,0.0
1776303000,0.0
1776304800,0.0
1776306600,0.0
1776308400,0.0
1776310200,0.0
1776312000,0.0
1776313800,0.0
1776315600,0.0
1776317400,0.0
1776319200,0.0
1776321000,0.0
1776322800,0.0
1776324600,0.0
1776326400,0.0
1776328200,0.0
1776330000,0.0
1776331800,0.0
1776333600,0.0
1776335400,0.0
1776337200,0.0
1776339000,0.0
1776340800,0.0
1776342600,0.0
1776344400,0.0
1776346200,0.0
1776348000,0.0
1776349800,0.0
1776351600,0.0
1776353400,0.0
1776355200,0.0
1776357000,0.0
1776358800,0.0
1776360600,0.0
1776362400,0.0
1776364200,0.0
1776366000,0.0
1776367800,0.0
1776369600,0.0
1776371400,0.0
1776373200,0.0
1776375000,0.0
1776376800,0.0
1776378600,0.0
1776380400,0.0
1776382200,0.0
1776384000,0.0
1776385800,0.0
1776387600,0.0
1776389400,0.0
1776391200,0.0
1776393000,0.0
1776394800,0.0
1776396600,0.0
1776398400,0.0
1776400200,0.0
1776402000,0.0
1776403800,0.0
1776405600,0.0
1776407400,0.0
1776409200,0.0
1776411000,0.0
1776412800,0.0
1776414600,0.0
1776416400,0.0
1776418200,0.0
1776420000,0.0
1776421800,0.0
1776423600,0.0
1776425400,0.0
1776427200,0.0
1776429000,0.0
1776430800,0.0
1776432600,0.0
1776434400,0.0
1776436200,0.0
1776438000,0.0
1776439800,0.0
1776441600,0.0
1776443400,0.0
1776445200,0.0
1776447000,0.0
1776448800,0.0
1776450600,0.0
1776452400,0.0
1776454200,0.0
1776456000,0.0
1776457800,0.0
1776459600,0.0
1776461400,0.0
1776463200,0.0
1776465000,0.0
1776466800,0.0
1776468600,0.0
1776470400,0.0
1776472200,0.0
1776474000,0.0
1776475800,0.0
1776477600,0.0
1776479400,0.0
1776481200,0.0
1776483000,0.0
1776484800,0.0
1776486600,0.0
1776488400,0.0
1776490200,0.0
1776492000,0.0
1776493800,0.0
1776495600,0.0
1776497400,0.0
1776499200,0.0
1776501000,0.0
1776502800,0.0
1776504600,0.0
1776506400,0.0
1776508200,0.0
1776510000,0.0
1776511800,0.0
1776513600,0.0
1776515400,0.0
1776517200,0.0
1776519000,0.0
1776520800,0.0
1776522600,0.0
1776524400,0.0
1776526200,0.0
1776528000,0.0
1776529800,0.0
1776531600,0.0
1776533400,0.0
1776535200,0.0
1776537000,0.0
1776538800,0.0
1776540600,0.0
1776542400,0.0
1776544200,0.0
1776546000,0.0
1776547800,0.0
1776549600,0.0
1776551400,0.0
1776553200,0.0
1776555000,0.0
1776556800,0.0
1776558600,0.0
1776560400,0.0
1776562200,0.0
1776564000,0.0
1776565800,0.0
1776567600,0.0
1776569400,0.0
1776571200,0.0
1776573000,0.0
1776574800,0.0
1776576600,0.0
1776578400,0.0
1776580200,0.0
1776582000,0.0
1776583800,0.0
1776585600,0.0
1776587400,0.0
1776589200,0.0
1776591000,0.0
1776592800,0.0
1776594600,0.0
1776596400,0.0
1776598200,0.0
1776600000,0.0
1776601800,0.0
1776603600,0.0
1776605400,0.0
1776607200,0.0
1776609000,0.0
1776610800,0.0
1776612600,0.0
1776614400,0.0
1776616200,0.0
1776618000,0.0
1776619800,0.0
1776621600,0.0
1776623400,0.0
1776625200,0.0
1776627000,0.0
1776628800,0.0
1776630600,0.0
1776632400,0.0
1776634200,0.0
1776636000,0.0
1776637800,0.0
1776639600,0.0
1776641400,0.0
1776643200,0.0
1776645000,0.0
1776646800,0.0
1776648600,0.0
1776650400,0.0
1776652200,0.0
1776654000,0.0
1776655800,0.0
1776657600,0.0
1776659400,0.0
1776661200,0.0
1776663000,0.0
1776664800,0.0
1776666600,0.0
1776668400,0.0
1776670200,0.0
1776672000,0.0
1776673800,0.0
1776675600,0.0
1776677400,0.0
1776679200,0.0
1776681000,0.0
1776682800,0.0
1776684600,0.0
1776686400,0.0
1776688200,0.0
1776690000,0.0
1776691800,0.0
1776693600,0.0
1776695400,0.0
1776697200,0.0
1776699000,0.0
1776700800,0.0
1776702600,0.0
1776704400,0.0
1776706200,0.0
1776708000,0.0
1776709800,0.0
1776711600,0.0
1776713400,0.0
1776715200,0.0
1776717000,0.0
1776718800,0.0
1776720600,0.0
1776722400,0.0
1776724200,0.0
1776726000,0.0
1776727800,0.0
1776729600,0.0
1776731400,0.0
1776733200,0.0
1776735000,0.0
1776736800,0.0
1776738600,0.0
1776740400,0.0
1776742200,0.0
1776744000,0.0
1776745800,0.0
1776747600,0.0
1776749400,0.0
1776751200,0.0
1776753000,0.0
1776754800,0.0
1776756600,0.0
1776758400,0.0
1776760200,0.0
1776762000,0.0
1776763800,0.0
1776765600,0.0
1776767400,0.0
1776769200,0.0
1776771000,0.0
1776772800,0.0
1776774600,0.0
1776776400,0.0
1776778200,0.0
1776780000,0.0
1776781800,0.0
1776783600,0.0
1776785400,0.0
1776787200,0.0
1776789000,0.0
1776790800,0.0
1776792600,0.0
1776794400,0.0
1776796200,0.0
1776798000,0.0
1776799800,0.0
1776801600,0.0
1776803400,0.0
1776805200,0.0
1776807000,0.0
1776808800,0.0
1776810600,0.234
1776812400,0.545
1776814200,0.204
1776816000,0.204
1776817800,0.182
1776819600,0.119
1776821400,0.136
1776823200,0.084
1776825000,0.134
1776826800,0.143
1776828600,0.139
1776830400,0.152
1776832200,0.14
1776834000,0.231
1776835800,0.789
1776837600,0.587
1776839400,0.801
1776841200,0.672
1776843000,0.188
1776844800,0.064
1776846600,0.059
1776848400,0.045
1776850200,0.103
1776852000,0.089
1776853800,0.507
1776855600,0.099
1776857400,0.089
1776859200,0.068
1776861000,0.761
1776862800,0.047
1776864600,0.041
1776866400,0.029
1776868200,0.028
1776870000,0.028
1776871800,0.294
1776873600,0.085
1776875400,0.097
1776877200,0.132
1776879000,0.48
1776880800,0.608
1776882600,0.601
1776884400,0.263
1776886200,0.105
1776888000,0.532
1776889800,0.186
1776891600,0.514
1776893400,0.166
1776895200,0.137
1776897000,0.098
1776898800,0.15
1776900600,0.096
1776902400,0.127
1776904200,0.079
1776906000,0.073
1776907800,0.073
1776909600,0.07
1776911400,0.07
1776913200,0.069
1776915000,0.068
1776916800,0.07
1776918600,0.055
1776920400,0.134
1776922200,0.082
1776924000,0.048
1776925800,0.025
1776927600,0.043
1776929400,0.04
1776931200,0.041
1776933000,0.041
1776934800,0.041
1776936600,0.042
